,expgender,separatedornot_nobarriers,separatedornot_other,separatedornot_separaterooms,age,sunkgroup,sunkDV,gainlossgroup,gainlossDV,anch1group,anch2group,anch3group,anch4group,anchoring1,anchoring2,anchoring3,anchoring4,Ranchori,RAN001,RAN002,RAN003,Ranch1,Ranch2,Ranch3,Ranch4,gambfalgroup,gambfalDV,scalesgroup,scalesreca,scalesrecb,scales,reciprocitygroup,reciprocityother,reciprocityus,allowedforbiddenGroup,allowedforbidden,quotearec,quotebrec,quoteGroup,quote,totalflagestimations,totalnoflagtimeestimations,flagfilter,flagdv,flagGroup,Sysjust,MoneyGroup,moneyfilter,ContactGroup,Imagineddv,IATfilter,partgender,IATexpart,IATexpmath,IATexp.overall,totexpmissed,IATEXPfilter,allowedforbiddena,allowedforbiddenb,anchoring1a,anchoring1b,anchoring2a,anchoring2b,anchoring3a,anchoring3b,anchoring4a,anchoring4b,artwarm,d_donotuse,diseaseframinga,diseaseframingb,ethnicity_X1,ethnicity_X2,ethnicity_X3,flagsupplement1,flagsupplement2,flagsupplement3,flagtimeestimate1_Afternoon,flagtimeestimate1_Evening,flagtimeestimate1_Morning,flagtimeestimate2_Afternoon,flagtimeestimate2_Evening,flagtimeestimate2_Morning,flagtimeestimate3_Afternoon,flagtimeestimate3_Evening,flagtimeestimate3_Morning,flagtimeestimate4_Afternoon,flagtimeestimate4_Evening,flagtimeestimate4_Morning,gamblerfallacya,gamblerfallacyb,imaginedexplicit1,imaginedexplicit2,imaginedexplicit3,imaginedexplicit4,major,mathwarm,moneyagea,moneyageb,moneygendera,moneygenderb,noflagtimeestimate1_Afternoon,noflagtimeestimate1_Evening,noflagtimeestimate1_Morning,noflagtimeestimate2_Afternoon,noflagtimeestimate2_Evening,noflagtimeestimate2_Morning,noflagtimeestimate3_Afternoon,noflagtimeestimate3_Evening,noflagtimeestimate3_Morning,noflagtimeestimate4_Afternoon,noflagtimeestimate4_Evening,noflagtimeestimate4_Morning,omdimc3,omdimc3rt,omdimc3trt,politicalid,quotea,quoteb,reciprocityothera,reciprocityotherb,reciprocityusa,reciprocityusb,scalesa,scalesb,sex,sunkcosta,sunkcostb,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,us_or_international,lab_or_online,order,iat_exclude
1494,0.0,0,0,0,18.0,0,9.0,1,1.0,0,0,0,1,3000.0,350000.0,22000.0,18000.0,2163.5,777.5,2507.0,3298.0,2163.5,777.5,2507.0,3298.0,1,2.645751311,1,0.0,0.0,1.0,0,1.0,0.0,0,0.0,3.0,5.0,1,3.0,8.0,8.0,0,4.428571429,1,4.875,1,0,1,3.75,1,1.0,5.0,5.0,3.9090909089999997,1,0,0.0,1.0,3000.0,4000.0,350000.0,3000000.0,22000.0,36825.0,667.0,18000.0,14.0,-0.845950103,0.0,1.0,0,1,0,11.0,3.0,3.0,0,0,1,1,0,0,1,0,0,0,1,0,2.645751311,1.732050808,5.0,5.0,3.0,2.0,13.0,73.0,21.0,18.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8990.0,8996.0,5.0,7.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,9.0,9.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,0,0,1.0,0
1495,0.0,0,0,0,18.0,1,9.0,1,0.0,1,0,0,0,4000.0,600000.0,6000.0,2000.0,3732.5,1420.0,1401.0,2053.0,3732.5,1420.0,1401.0,2053.0,1,2.645751311,1,0.0,1.0,0.0,1,1.0,0.0,0,0.0,5.0,5.0,1,5.0,6.0,8.0,0,2.875,1,1.75,0,0,0,7.5,1,0.0,7.0,2.666666667,6.166666667,0,1,0.0,1.0,3000.0,4000.0,600000.0,3000000.0,6000.0,36825.0,2000.0,30000.0,100.0,-1.130822093,1.0,1.0,0,1,0,6.0,4.0,4.0,0,0,1,1,0,0,1,0,0,0,0,1,2.645751311,1.732050808,6.0,6.0,9.0,9.0,7.0,3.0,18.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,25298.0,25301.0,2.0,5.0,5.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,9.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0,0,1.0,0
1496,0.0,0,0,0,18.0,1,9.0,0,1.0,1,1,0,0,4500.0,4500000.0,10000.0,150.0,4165.5,4972.0,1780.5,320.5,4165.5,4972.0,1780.5,320.5,1,5.477225575,1,0.0,0.0,1.0,1,1.0,0.0,0,0.0,6.0,5.0,0,5.0,8.0,9.0,0,3.125,0,3.5,0,0,0,2.5,1,0.0,6.0,2.666666667,5.666666667,0,1,0.0,1.0,3000.0,4500.0,600000.0,4500000.0,10000.0,36825.0,150.0,30000.0,72.0,0.408574905,0.0,0.0,0,1,0,11.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5.477225575,1.732050808,3.0,2.0,2.0,3.0,5.0,31.0,18.0,21.0,1.0,1.0,1,0,0,0,1,0,0,0,1,0,1,0,1.0,13212.0,13219.0,4.0,4.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,9.0,8.0,3.0,3.0,3.0,6.0,4.0,3.0,3.0,3.0,0,0,2.0,0
1497,0.0,0,0,0,18.0,1,4.0,1,0.0,1,1,1,0,5600.0,3000000.0,35000.0,250.0,5208.0,3637.5,4002.0,708.5,5208.0,3637.5,4002.0,708.5,1,1.732050808,1,0.0,0.0,1.0,1,0.0,1.0,0,0.0,5.0,5.0,1,5.0,7.0,8.0,0,2.75,1,3.625,1,0,0,4.75,1,0.0,6.5,3.666666667,5.416666667,0,1,0.0,1.0,3000.0,5600.0,600000.0,3000000.0,7000.0,35000.0,250.0,30000.0,100.0,0.228174026,1.0,1.0,0,1,0,4.0,4.0,4.0,0,0,1,0,0,1,1,0,0,0,1,0,1.732050808,1.732050808,5.0,5.0,5.0,4.0,10.0,57.0,21.0,18.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15802.0,15843.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,8.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,0,0,1.0,0
1498,0.0,0,0,0,18.0,1,9.0,1,0.0,0,1,0,0,3000.0,3500000.0,7800.0,10000.0,2163.5,4188.5,1553.5,2855.5,2163.5,4188.5,1553.5,2855.5,0,2.0,1,0.0,0.0,1.0,0,1.0,0.0,1,1.0,6.0,8.0,0,8.0,8.0,8.0,0,3.375,0,2.75,1,0,0,5.25,1,0.0,3.833333333,5.0,3.416666667,0,1,0.0,1.0,3000.0,4000.0,600000.0,3500000.0,7800.0,36825.0,667.0,30000.0,30.0,-0.34303188100000004,1.0,1.0,0,1,0,11.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.0,5.0,3.0,5.0,8.0,7.0,64.0,21.0,18.0,1.0,1.0,1,0,0,0,0,1,1,0,0,0,1,0,1.0,35517.0,35528.0,6.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,9.0,8.0,2.0,3.0,4.0,5.0,3.0,1.0,2.0,2.0,0,0,1.0,0
1499,0.0,0,0,0,19.0,0,8.0,0,1.0,0,1,0,0,3500.0,1245000.0,26246.4,1899.0,3216.0,2267.0,2804.0,1983.0,3216.0,2267.0,2804.0,1983.0,0,1.4142135619999998,0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,6.0,4.0,0,4.0,9.0,8.0,0,2.125,1,3.75,1,0,1,4.75,1,0.0,5.666666667,3.666666667,5.0,0,1,0.0,1.0,3500.0,4000.0,600000.0,1245000.0,7000.0,36825.0,1899.0,30000.0,67.0,0.319045091,0.0,0.0,0,1,0,8.0,4.0,4.0,1,0,0,1,0,0,1,0,0,0,1,0,2.236067977,1.4142135619999998,5.0,2.0,5.0,7.0,1.0,36.0,21.0,19.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,21413.0,21453.0,3.0,4.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,8.0,2.0,4.0,6.0,4.0,5.0,2.0,5.0,2.0,0,0,2.0,0
1500,0.0,0,0,0,21.0,0,9.0,1,0.0,0,1,1,0,2000.0,3500000.0,45000.0,500.0,580.0,4188.5,5417.5,1196.5,580.0,4188.5,5417.5,1196.5,0,1.4142135619999998,1,0.0,0.0,1.0,1,0.0,1.0,0,0.0,6.0,4.0,0,4.0,8.0,8.0,0,4.375,0,5.375,0,0,1,4.5,1,1.0,3.0,6.166666667,2.416666667,0,1,0.0,1.0,2000.0,4000.0,600000.0,3500000.0,7000.0,45000.0,500.0,30000.0,37.0,0.40381996200000003,1.0,1.0,0,1,0,11.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.4142135619999998,3.0,2.0,7.0,6.0,2.0,77.0,21.0,21.0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,1,0,1.0,15858.0,15880.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,9.0,5.0,5.0,6.0,7.0,4.0,3.0,6.0,7.0,0,0,1.0,0
1501,0.0,0,0,0,18.0,1,7.0,1,1.0,0,1,0,0,3600.0,4999999.0,9000.0,10000.0,3397.5,5271.0,1666.5,2855.5,3397.5,5271.0,1666.5,2855.5,0,3.16227766,1,0.0,0.0,1.0,1,0.0,1.0,1,1.0,6.0,7.0,0,7.0,6.0,8.0,0,2.75,1,4.25,0,0,1,5.75,1,0.0,6.0,2.333333333,5.833333333,0,1,0.0,1.0,3600.0,4000.0,600000.0,4999999.0,9000.0,36825.0,667.0,30000.0,77.0,-0.8821972579999999,0.0,1.0,0,1,0,10.0,4.0,4.0,1,0,0,0,0,1,1,0,0,0,0,1,2.236067977,3.16227766,6.0,4.0,6.0,7.0,13.0,11.0,18.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30612.0,30642.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,7.0,8.0,4.0,4.0,5.0,4.0,5.0,3.0,6.0,3.0,0,0,1.0,0
1502,0.0,0,0,0,18.0,0,9.0,0,0.0,1,1,0,0,4500.0,4800000.0,26246.4,10000.0,4165.5,5162.0,2804.0,2855.5,4165.5,5162.0,2804.0,2855.5,1,1.0,0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,5.0,5.0,1,5.0,8.0,7.0,0,4.25,0,2.875,1,1,0,2.5,1,1.0,4.166666667,2.333333333,4.916666667,0,1,0.0,1.0,3000.0,4500.0,600000.0,4800000.0,7000.0,36825.0,667.0,30000.0,50.0,0.07688357,0.0,1.0,0,1,0,11.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.732050808,4.0,1.0,4.0,1.0,10.0,20.0,21.0,18.0,1.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0.0,15690.0,15726.0,4.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,9.0,3.0,1.0,3.0,5.0,3.0,1.0,3.0,4.0,0,0,2.0,0
1503,0.0,0,0,0,17.0,1,1.0,1,1.0,1,0,1,0,5999.0,2000000.0,37000.0,300.0,5352.0,2720.5,4214.5,868.5,5352.0,2720.5,4214.5,868.5,1,2.236067977,0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,6.0,5.0,0,5.0,9.0,8.0,0,3.125,1,3.25,0,0,0,5.25,1,0.0,4.666666667,2.833333333,4.916666667,0,1,0.0,1.0,3000.0,5999.0,600000.0,3000000.0,7000.0,37000.0,300.0,30000.0,53.0,0.994146188,0.0,1.0,0,1,0,4.0,4.0,3.0,1,0,0,0,1,0,0,0,1,0,1,0,2.236067977,1.732050808,5.0,3.0,6.0,7.0,13.0,0.0,17.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,38934.0,38939.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,2.0,2.0,4.0,2.0,4.0,4.0,6.0,2.0,0,0,2.0,0
1504,0.0,0,0,0,18.0,1,9.0,0,1.0,0,0,0,0,5000.0,2000000.0,26246.4,10000.0,4676.0,2720.5,2804.0,2855.5,4676.0,2720.5,2804.0,2855.5,0,1.0,0,0.0,0.0,1.0,0,1.0,0.0,1,0.0,6.0,5.0,0,5.0,8.0,7.0,0,2.75,0,2.875,1,0,0,1.75,1,0.0,6.333333333,2.833333333,5.75,0,1,0.0,0.0,5000.0,4000.0,600000.0,3000000.0,7000.0,36825.0,667.0,30000.0,44.0,-0.7600887540000001,0.0,0.0,0,1,0,11.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.0,1.0,1.0,4.0,1.0,10.0,23.0,21.0,18.0,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,1.0,65653.0,65663.0,4.0,4.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,9.0,8.0,1.0,1.0,4.0,7.0,4.0,1.0,4.0,1.0,0,0,1.0,0
1505,0.0,0,0,0,19.0,0,5.0,1,1.0,1,0,0,0,4000.0,2000000.0,20000.0,1000.0,3732.5,2720.5,2393.5,1656.0,3732.5,2720.5,2393.5,1656.0,0,1.732050808,1,0.0,0.0,1.0,0,1.0,0.0,1,0.0,6.0,5.0,0,5.0,8.0,8.0,0,3.25,0,3.5,1,0,1,5.0,0,0.0,5.0,3.0,5.0,0,0,0.0,0.0,3000.0,4000.0,2000000.0,3000000.0,20000.0,36825.0,1000.0,30000.0,63.0,0.004156012000000001,0.0,1.0,0,1,0,8.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,5.0,5.0,5.0,5.0,3.0,23.0,21.0,19.0,1.0,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,6523.0,6527.0,4.0,4.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,9.0,5.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,3.0,0,0,1.0,1
1506,0.0,0,0,0,18.0,1,9.0,1,1.0,1,1,0,1,3000.0,2500000.0,30000.0,35000.0,2163.5,3132.5,3586.5,4662.5,2163.5,3132.5,3586.5,4662.5,1,3.16227766,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,6.0,1.0,0,1.0,8.0,8.0,0,5.25,0,3.125,1,0,1,3.0,1,0.0,3.0,6.4,2.363636364,1,0,0.0,1.0,3000.0,3000.0,600000.0,2500000.0,30000.0,36825.0,667.0,35000.0,21.0,-0.458084789,0.0,1.0,0,1,0,10.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,3.16227766,1.732050808,2.0,2.0,4.0,4.0,5.0,86.0,21.0,18.0,1.0,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,8554.0,8563.0,5.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,8.0,3.0,5.0,2.0,4.0,2.0,1.0,6.0,2.0,0,0,1.0,0
1507,0.0,0,0,0,19.0,1,9.0,0,0.0,0,0,0,1,3000.0,750000.0,20000.0,10000.0,2163.5,1562.0,2393.5,2855.5,2163.5,1562.0,2393.5,2855.5,0,0.0,0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,7.0,5.0,1,7.0,7.0,8.0,0,5.125,1,4.75,1,0,1,5.25,0,0.0,5.666666667,5.0,4.333333333,0,0,0.0,1.0,3000.0,4000.0,750000.0,3000000.0,20000.0,36825.0,667.0,10000.0,74.0,0.004156012000000001,0.0,1.0,0,1,0,11.0,4.0,5.0,1,0,0,0,0,1,0,0,1,0,1,0,0.0,1.732050808,5.0,6.0,6.0,4.0,1.0,74.0,21.0,19.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36827.0,37141.0,5.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,8.0,5.0,3.0,5.0,7.0,1.0,6.0,6.0,5.0,0,0,1.0,1
1508,0.0,0,0,0,18.0,0,9.0,1,1.0,0,0,0,0,1900.0,300000.0,3000.0,10000.0,380.5,566.0,539.0,2855.5,380.5,566.0,539.0,2855.5,0,2.0,1,0.0,0.0,1.0,0,0.0,1.0,0,0.0,6.0,5.0,0,5.0,9.0,8.0,0,3.625,1,4.75,0,0,1,5.0,1,0.0,5.666666667,3.0,5.333333333,0,1,0.0,1.0,1900.0,4000.0,300000.0,3000000.0,3000.0,36825.0,667.0,30000.0,91.0,-0.7711869459999999,0.0,1.0,1,0,0,9.0,4.0,2.0,1,0,0,0,1,0,0,0,1,0,1,0,2.236067977,2.0,5.0,5.0,6.0,4.0,13.0,4.0,18.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,49298.0,49314.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,9.0,9.0,4.0,3.0,6.0,7.0,4.0,7.0,3.0,4.0,0,0,1.0,0
1509,0.0,0,0,0,18.0,0,8.0,0,1.0,1,0,0,1,3000.0,400000.0,26246.4,30000.0,2163.5,917.5,2804.0,4287.5,2163.5,917.5,2804.0,4287.5,1,2.236067977,1,0.0,0.0,1.0,0,0.0,1.0,1,1.0,6.0,3.0,0,3.0,8.0,10.0,0,5.125,0,4.125,1,0,1,6.75,1,0.0,7.0,2.833333333,6.083333333,0,1,0.0,1.0,3000.0,3000.0,400000.0,3000000.0,7000.0,36825.0,667.0,30000.0,100.0,-0.996340948,0.0,0.0,0,1,0,11.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,7.0,5.0,7.0,8.0,10.0,10.0,21.0,18.0,1.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,1.0,41351.0,41355.0,5.0,4.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,9.0,8.0,5.0,3.0,5.0,5.0,4.0,6.0,3.0,2.0,0,0,1.0,0
1510,0.0,0,0,0,19.0,1,9.0,0,0.0,0,0,0,0,3000.0,3000000.0,20000.0,10000.0,2163.5,3637.5,2393.5,2855.5,2163.5,3637.5,2393.5,2855.5,0,1.0,0,0.0,0.0,1.0,1,0.0,1.0,1,1.0,7.0,5.0,1,7.0,9.0,8.0,0,3.5,1,2.75,0,0,0,3.75,1,0.0,7.0,6.166666667,4.416666667,0,1,0.0,1.0,3000.0,4000.0,3000000.0,3000000.0,20000.0,36825.0,10000.0,30000.0,100.0,0.855338932,0.0,1.0,0,1,0,10.0,5.0,4.0,0,1,0,0,1,0,1,0,0,0,0,1,2.236067977,1.0,2.0,2.0,4.0,7.0,13.0,84.0,19.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21827.0,21834.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,9.0,8.0,3.0,3.0,3.0,6.0,2.0,1.0,2.0,2.0,0,0,2.0,0
1511,0.0,0,0,0,18.0,0,5.0,1,0.0,0,1,1,0,3500.0,2500000.0,40000.0,10000.0,3216.0,3132.5,4642.0,2855.5,3216.0,3132.5,4642.0,2855.5,0,1.732050808,1,0.0,0.0,1.0,1,0.0,0.0,0,0.0,5.0,5.0,1,5.0,8.0,7.0,0,2.375,0,1.625,1,0,0,7.0,1,0.0,7.0,5.0,5.0,0,1,0.0,1.0,3500.0,4000.0,600000.0,2500000.0,7000.0,40000.0,10000.0,30000.0,100.0,-0.319272577,1.0,1.0,0,1,0,6.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,5.0,6.0,8.0,9.0,10.0,100.0,21.0,18.0,1.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,1.0,41217.0,41241.0,4.0,5.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,9.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0,0,2.0,0
1512,0.0,0,0,0,18.0,0,9.0,0,0.0,0,0,0,0,3000.0,2000000.0,26246.4,10000.0,2163.5,2720.5,2804.0,2855.5,2163.5,2720.5,2804.0,2855.5,1,2.0,1,0.0,0.0,1.0,1,0.0,0.0,1,1.0,7.0,5.0,1,7.0,7.0,8.0,0,4.375,1,4.25,0,0,1,5.75,1,0.0,6.666666667,4.166666667,5.25,0,1,0.0,1.0,3000.0,4000.0,600000.0,3000000.0,7000.0,36825.0,667.0,30000.0,83.0,1.066610765,0.0,1.0,0,1,0,11.0,3.0,3.0,0,0,1,0,1,0,1,0,0,0,0,1,2.0,1.732050808,5.0,6.0,7.0,5.0,10.0,38.0,18.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,44779.0,44792.0,5.0,3.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,9.0,9.0,1.0,3.0,3.0,6.0,5.0,7.0,4.0,5.0,0,0,2.0,0
1513,0.0,0,0,0,18.0,1,7.0,1,1.0,1,0,0,0,4000.0,250000.0,6000.0,150.0,3732.5,287.0,1401.0,320.5,3732.5,287.0,1401.0,320.5,1,10.0,1,0.0,1.0,0.0,1,0.0,0.0,1,0.0,6.0,9.0,0,9.0,8.0,6.0,0,3.5,0,3.375,1,0,1,4.5,1,0.0,6.5,3.166666667,5.666666667,0,1,0.0,0.0,3000.0,4000.0,250000.0,3000000.0,6000.0,36825.0,150.0,30000.0,100.0,1.0163419470000001,0.0,1.0,0,0,1,11.0,4.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1.732050808,5.0,5.0,5.0,3.0,13.0,26.0,21.0,18.0,1.0,1.0,1,0,0,0,0,1,1,0,0,0,0,1,1.0,44264.0,44309.0,6.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,7.0,8.0,3.0,2.0,5.0,5.0,4.0,3.0,2.0,3.0,0,0,2.0,0
1514,0.0,0,0,0,18.0,1,9.0,0,0.0,0,0,1,0,3000.0,1000000.0,30000.0,150.0,2163.5,1990.0,3586.5,320.5,2163.5,1990.0,3586.5,320.5,0,0.0,0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,5.0,5.0,1,5.0,7.0,8.0,0,2.25,1,2.875,1,0,0,6.0,1,0.0,6.5,4.166666667,5.166666667,0,1,0.0,1.0,3000.0,4000.0,1000000.0,3000000.0,7000.0,30000.0,150.0,30000.0,100.0,0.41079421899999996,0.0,1.0,0,1,0,11.0,4.0,3.0,1,0,0,0,0,1,0,0,1,0,1,0,2.236067977,0.0,4.0,3.0,8.0,9.0,13.0,61.0,21.0,18.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,25663.0,25667.0,4.0,5.0,5.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,9.0,8.0,2.0,3.0,2.0,5.0,3.0,3.0,4.0,1.0,0,0,2.0,0
1515,0.0,0,0,0,20.0,1,7.0,0,1.0,1,0,0,0,4500.0,2000000.0,2500.0,250.0,4165.5,2720.5,258.0,708.5,4165.5,2720.5,258.0,708.5,0,2.0,0,0.0,0.0,1.0,1,1.0,0.0,0,0.0,6.0,5.0,1,6.0,8.0,8.0,0,3.625,1,4.25,0,0,1,5.25,1,0.0,5.666666667,4.0,4.833333333,0,1,0.0,1.0,3000.0,4500.0,600000.0,3000000.0,2500.0,36825.0,250.0,30000.0,61.0,-0.734835412,0.0,0.0,0,1,0,10.0,5.0,5.0,1,0,0,0,0,1,1,0,0,0,1,0,2.236067977,2.0,5.0,4.0,6.0,6.0,13.0,45.0,20.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22341.0,22355.0,3.0,4.0,5.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,7.0,8.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,0,0,1.0,0
1516,0.0,0,0,0,18.0,0,9.0,0,1.0,1,0,1,1,4000.0,300000.0,44000.0,30000.0,3732.5,566.0,5238.0,4287.5,3732.5,566.0,5238.0,4287.5,0,1.4142135619999998,1,0.0,1.0,0.0,0,0.0,1.0,0,0.0,5.0,5.0,1,5.0,8.0,8.0,0,2.75,0,4.75,1,0,0,3.5,1,0.0,5.0,3.833333333,4.583333333,0,1,0.0,1.0,3000.0,4000.0,300000.0,3000000.0,7000.0,44000.0,667.0,30000.0,44.0,-0.318277187,0.0,0.0,0,1,0,11.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.4142135619999998,3.0,2.0,4.0,5.0,13.0,57.0,21.0,18.0,1.0,1.0,1,0,0,0,0,1,1,0,0,0,1,0,1.0,66086.0,66115.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,9.0,4.0,3.0,6.0,6.0,5.0,5.0,6.0,3.0,0,0,1.0,0
1517,0.0,0,0,0,19.0,0,9.0,1,1.0,1,1,1,0,5000.0,3400000.0,41000.0,1000.0,4676.0,4048.5,4863.5,1656.0,4676.0,4048.5,4863.5,1656.0,0,1.0,0,0.0,0.0,1.0,1,0.0,1.0,1,1.0,4.0,5.0,1,4.0,8.0,8.0,0,3.5,0,3.5,1,0,0,6.25,1,0.0,7.0,4.0,5.5,0,1,0.0,1.0,3000.0,5000.0,600000.0,3400000.0,7000.0,41000.0,1000.0,30000.0,79.0,0.12193081800000001,0.0,1.0,0,1,0,11.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.0,5.0,5.0,6.0,9.0,7.0,48.0,21.0,19.0,1.0,1.0,1,0,0,0,0,1,1,0,0,0,1,0,0.0,25316.0,25330.0,3.0,6.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,9.0,9.0,2.0,4.0,7.0,3.0,4.0,2.0,4.0,2.0,0,0,1.0,0
1518,0.0,0,0,0,20.0,0,1.0,1,1.0,0,0,1,1,1551.0,2000000.0,43475.0,45000.0,61.0,2720.5,5183.0,5307.5,61.0,2720.5,5183.0,5307.5,0,1.4142135619999998,0,0.0,0.0,1.0,0,0.0,1.0,1,1.0,6.0,5.0,0,5.0,8.0,7.0,0,3.25,0,3.375,0,0,0,3.5,1,1.0,7.0,2.5,6.25,0,1,0.0,1.0,1551.0,4000.0,600000.0,3000000.0,7000.0,43475.0,667.0,45000.0,97.0,-0.627722479,0.0,1.0,1,0,0,7.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.4142135619999998,3.0,4.0,5.0,2.0,13.0,3.0,20.0,21.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,1.0,39722.0,39736.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,3.0,2.0,4.0,6.0,5.0,2.0,3.0,2.0,0,0,1.0,0
1519,0.0,0,0,0,17.0,1,9.0,0,0.0,0,1,1,0,3000.0,300000.0,12000.0,1000.0,2163.5,566.0,1946.5,1656.0,2163.5,566.0,1946.5,1656.0,0,4.472135955,1,0.0,0.0,1.0,0,1.0,1.0,1,1.0,6.0,5.0,0,5.0,8.0,7.0,0,2.25,0,4.25,0,0,1,4.25,1,1.0,5.833333333,6.0,3.916666667,0,1,0.0,1.0,3000.0,4000.0,600000.0,300000.0,7000.0,12000.0,1000.0,30000.0,77.0,-0.005188112,0.0,1.0,0,0,1,11.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,4.472135955,5.0,5.0,5.0,2.0,1.0,100.0,17.0,21.0,0.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0.0,3799.0,3805.0,6.0,4.0,5.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,9.0,8.0,4.0,3.0,5.0,5.0,5.0,6.0,3.0,3.0,0,0,2.0,0
